0.2855203619909502, 0.3986425339366516, 0.4072398190045249, 0.4081447963800905, 0.4122171945701357, 0.42126696832579186, 0.4276018099547511, 0.4298642533936652, 0.4411764705882353, 0.43846153846153846
0.2855203619909502, 0.4117647058823529, 0.3914027149321267, 0.40180995475113124, 0.4171945701357466, 0.4276018099547511, 0.4334841628959276, 0.4271493212669683, 0.4294117647058823, 0.4429864253393665
0.2855203619909502, 0.40497737556561086, 0.4167420814479638, 0.40090497737556563, 0.38778280542986426, 0.38190045248868776, 0.38144796380090495, 0.38009049773755654, 0.3832579185520362, 0.38461538461538464
0.2855203619909502, 0.28054298642533937, 0.3054298642533937, 0.3235294117647059, 0.31493212669683257, 0.31085972850678734, 0.31040723981900453, 0.31040723981900453, 0.3085972850678733, 0.302262443438914
0.2855203619909502, 0.40452488687782806, 0.4158371040723982, 0.4090497737556561, 0.39819004524886875, 0.3995475113122172, 0.4113122171945701, 0.4099547511312217, 0.41402714932126694, 0.4122171945701357
0.2855203619909502, 0.1995475113122172, 0.24615384615384617, 0.248868778280543, 0.2420814479638009, 0.23665158371040723, 0.24660633484162897, 0.2343891402714932, 0.2398190045248869, 0.24660633484162897
0.2855203619909502, 0.4004524886877828, 0.40226244343891404, 0.40361990950226245, 0.3990950226244344, 0.41990950226244345, 0.4244343891402715, 0.4239819004524887, 0.4248868778280543, 0.4334841628959276
0.2855203619909502, 0.4072398190045249, 0.40135746606334843, 0.41900452488687784, 0.4285067873303167, 0.4407239819004525, 0.4452488687782805, 0.451131221719457, 0.45248868778280543, 0.46199095022624437
0.2855203619909502, 0.41809954751131223, 0.40316742081447965, 0.40090497737556563, 0.3986425339366516, 0.4072398190045249, 0.41402714932126694, 0.40542986425339367, 0.4144796380090498, 0.432579185520362
0.2855203619909502, 0.2891402714932127, 0.3004524886877828, 0.31176470588235294, 0.31221719457013575, 0.30995475113122173, 0.2990950226244344, 0.29321266968325793, 0.2909502262443439, 0.283710407239819
0.2855203619909502, 0.4, 0.4072398190045249, 0.39728506787330314, 0.40542986425339367, 0.4081447963800905, 0.4230769230769231, 0.41855203619909503, 0.41900452488687784, 0.4312217194570136
0.2855203619909502, 0.2339366515837104, 0.20361990950226244, 0.20950226244343892, 0.20316742081447964, 0.18959276018099547, 0.18914027149321266, 0.17782805429864254, 0.1665158371040724, 0.17149321266968326
0.2855203619909502, 0.4072398190045249, 0.39773755656108595, 0.4158371040723982, 0.42262443438914027, 0.43800904977375565, 0.4407239819004525, 0.4447963800904977, 0.4438914027149321, 0.45339366515837104
0.2855203619909502, 0.21900452488687783, 0.18778280542986425, 0.18461538461538463, 0.18235294117647058, 0.18144796380090497, 0.18054298642533936, 0.18054298642533936, 0.18054298642533936, 0.18054298642533936
0.2855203619909502, 0.40226244343891404, 0.4067873303167421, 0.4, 0.4090497737556561, 0.4158371040723982, 0.4253393665158371, 0.4271493212669683, 0.4312217194570136, 0.430316742081448
0.2855203619909502, 0.40588235294117647, 0.40271493212669685, 0.42217194570135747, 0.43755656108597285, 0.4407239819004525, 0.434841628959276, 0.446606334841629, 0.4447963800904977, 0.4420814479638009
0.2855203619909502, 0.38687782805429866, 0.36606334841628957, 0.38099547511312215, 0.3733031674208145, 0.36470588235294116, 0.3565610859728507, 0.3606334841628959, 0.3755656108597285, 0.36832579185520364
0.2855203619909502, 0.41855203619909503, 0.3986425339366516, 0.38597285067873305, 0.38868778280542987, 0.3755656108597285, 0.38552036199095024, 0.37963800904977374, 0.3891402714932127, 0.40090497737556563
